feature_name,source_field,log_source,datatype,description,required_for,example
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47336,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47337,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47339,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47343,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47344,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47345,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47346,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47348,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47356,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47369,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47380,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47388,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47393,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47394,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47395,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47396,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68637,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69080,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69081,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69082,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69333,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69344,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-9611,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0628,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0642,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0643,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0649,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0650,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0656,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20893,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22156,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22157,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22158,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22159,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22160,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22161,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22162,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2025-32303,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-46256,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-46434,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-46494,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-47552,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-15479,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-6225,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-49335,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22540,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-62327,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-66838,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22541,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22542,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-12543,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-4675,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-4676,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-61489,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2025-65805,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-66686,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-66786,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-66837,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-67364,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-67366,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0618,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20026,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20027,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-20029,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22535,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22536,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22537,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22543,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22544,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-4677,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-58441,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-61492,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-61782,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-66560,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0668,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0669,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21495,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21496,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21497,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21498,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21499,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21500,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21501,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21502,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21503,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-21504,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21505,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21506,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21678,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21679,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21680,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22539,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-0670,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21854,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21855,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2026-21856,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-61939,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-64305,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-66620,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-68705,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69220,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69221,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69255,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21681,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21682,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-22184,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22185,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22186,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22187,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22188,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2026-22189,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22190,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-12776,10
payload_length,length(payload),system_logs,int,Length of the input string,DET-CVE-2025-13151,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69222,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69263,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69264,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21441,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21683,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21684,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21685,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21686,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21687,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21688,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21689,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21690,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21691,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21692,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21693,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22046,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22047,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2023-7333,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-62224,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-69262,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21697,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21851,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21857,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2017-20212,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2017-20213,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2017-20214,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2017-20215,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2017-20216,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25231,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25259,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25268,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25270,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25277,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25278,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2019-25279,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25280,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25282,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25284,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25289,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25290,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2019-25291,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2025-15346,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21694,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21695,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21858,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21859,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21869,10
sql_keyword_count,"count_matches(payload, ['SELECT', 'UNION', 'DROP'])",web_logs,int,Count of SQL keywords in payload,DET-CVE-2026-21875,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21868,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-21877,10
request_rate_1m,count(events),web_logs,int,Volume of requests in 1 minute,DET-CVE-2026-22035,10
path_depth_count,"count_matches(uri, '../')",web_logs,int,Count of directory traversal attempts,DET-CVE-2019-25295,10
