attack_id,name,description,primary_logs,mitre_techniques,default_severity
AP-CVE-2026-21695,CVE-2026-21695 Exploitation,"Titra is open source project time tracking software. In versions 0.99.49 and below, an API has a Mass Assignment vulnerability which allows authenticated users to inject arbitrary fields into time ent...",web_logs;system_logs,CWE-915,43
AP-CVE-2026-21858,CVE-2026-21858 Exploitation,n8n is an open source workflow automation platform. Versions starting with 1.65.0 and below 1.121.0 enable an attacker to access files on the underlying server through execution of certain form-based ...,web_logs;system_logs,CWE-20,100
AP-CVE-2026-21859,CVE-2026-21859 Exploitation,"Mailpit is an email testing tool and API for developers. Versions 1.28.0 and below have a Server-Side Request Forgery (SSRF) vulnerability in the /proxy endpoint, allowing attackers to make requests t...",web_logs;system_logs,CWE-918,58
AP-CVE-2026-21869,CVE-2026-21869 Exploitation,"llama.cpp is an inference of several LLM models in C/C++. In commits 55d4206c8 and prior, the n_discard parameter is parsed directly from JSON input in the llama.cpp server's completion endpoints with...",web_logs;system_logs,CWE-787,88
AP-CVE-2026-21875,CVE-2026-21875 Exploitation,ClipBucket v5 is an open source video sharing platform. Versions 5.5.2-#187 and below allow an attacker to perform Blind SQL Injection through the add comment section within a channel. When adding a c...,web_logs;system_logs,CWE-89,98
AP-CVE-2026-21868,CVE-2026-21868 Exploitation,Flag Forge is a Capture The Flag (CTF) platform. Versions 2.3.2 and below have a Regular Expression Denial of Service (ReDoS) vulnerability in the user profile API endpoint (/api/user/[username]). The...,web_logs;system_logs,CWE-1333,75
AP-CVE-2026-21877,CVE-2026-21877 Exploitation,"n8n is an open source workflow automation platform. In versions 0.121.2 and below, an authenticated attacker may be able to execute malicious code using the n8n service. This could result in full comp...",web_logs;system_logs,CWE-94,99
AP-CVE-2026-22035,CVE-2026-22035 Exploitation,Greenshot is an open source Windows screenshot utility. Versions 1.3.310 and below arvulnerable to OS Command Injection through unsanitized filename processing. The FormatArguments method in ExternalC...,web_logs;system_logs,CWE-78,77
AP-CVE-2019-25295,CVE-2019-25295 Exploitation,The WP Cost Estimation plugin for WordPress is vulnerable to Upload Directory Traversal in versions before 9.660 via the uploadFormFiles function. This allows attackers to overwrite any file with a wh...,web_logs;system_logs,CWE-22,65
AP-CVE-2026-21879,CVE-2026-21879 Exploitation,Kanboard is project management software focused on Kanban methodology. Versions 1.2.48 and below are vulnerable to an Open Redirect attack that allows malicious actors to redirect authenticated users ...,web_logs;system_logs,CWE-601,47
AP-CVE-2026-21880,CVE-2026-21880 Exploitation,Kanboard is project management software focused on Kanban methodology. Versions 1.2.48 and below have an LDAP Injection vulnerability in the LDAP authentication mechanism. User-supplied input is direc...,web_logs;system_logs,CWE-90,53
AP-CVE-2026-21881,CVE-2026-21881 Exploitation,Kanboard is project management software focused on Kanban methodology. Versions 1.2.48 and below is vulnerable to a critical authentication bypass when REVERSE_PROXY_AUTH is enabled. The application b...,web_logs;system_logs,CWE-287,91
AP-CVE-2026-21883,CVE-2026-21883 Exploitation,"Bokeh is an interactive visualization library written in Python. In versions 3.8.1 and below, if a server is configured with an allowlist (e.g., dashboard.corp), an attacker can register a domain like...",web_logs;system_logs,CWE-1385,50
AP-CVE-2019-25296,CVE-2019-25296 Exploitation,The WP Cost Estimation plugin for WordPress is vulnerable to arbitrary file uploads and deletion due to missing file type validation in the lfb_upload_form and lfb_removeFile AJAX actions in versions ...,web_logs;system_logs,CWE-434,98
AP-CVE-2025-12640,CVE-2025-12640 Exploitation,"The Folders – Unlimited Folders to Organize Media Library Folder, Pages, Posts, File Manager plugin for WordPress is vulnerable to Unauthorized Arbitrary Media Replacement in all versions up to, and i...",web_logs;system_logs,CWE-862,43
AP-CVE-2025-14275,CVE-2025-14275 Exploitation,"The Jeg Elementor Kit plugin for WordPress is vulnerable to Stored Cross-Site Scripting in all versions up to, and including, 3.0.1 due to insufficient input sanitization in the countdown widget's red...",web_logs;system_logs,CWE-79,64
AP-CVE-2026-0707,CVE-2026-0707 Exploitation,A flaw was found in Keycloak. The Keycloak Authorization header parser is overly permissive regarding the formatting of the 'Bearer' authentication scheme. It accepts non-standard characters (such as ...,web_logs;system_logs,CWE-551,53
AP-CVE-2026-21427,CVE-2026-21427 Exploitation,"The installers for multiple products provided by PIONEER CORPORATION contain an issue with the DLL search path, which may lead to insecurely loading Dynamic Link Libraries. As a result,  arbitrary cod...",web_logs;system_logs,CWE-427,50
AP-CVE-2026-22577,CVE-2026-22577 Exploitation,Rejected reason: Not used...,web_logs;system_logs,TBD,50
AP-CVE-2026-22578,CVE-2026-22578 Exploitation,Rejected reason: Not used...,web_logs;system_logs,TBD,50
AP-CVE-2026-22579,CVE-2026-22579 Exploitation,Rejected reason: Not used...,web_logs;system_logs,TBD,50
AP-CVE-2026-22580,CVE-2026-22580 Exploitation,Rejected reason: Not used...,web_logs;system_logs,TBD,50
AP-CVE-2026-22581,CVE-2026-22581 Exploitation,Rejected reason: Not used...,web_logs;system_logs,TBD,50
AP-CVE-2026-0697,CVE-2026-0697 Exploitation,A flaw has been found in code-projects Intern Membership Management System 1.0. The impacted element is an unknown function of the file /intern/admin/edit_admin.php. This manipulation of the argument ...,web_logs;system_logs,CWE-74,47
AP-CVE-2026-0698,CVE-2026-0698 Exploitation,A vulnerability has been found in code-projects Intern Membership Management System 1.0. This affects an unknown function of the file /intern/admin/edit_students.php. Such manipulation of the argument...,web_logs;system_logs,CWE-74,47
AP-CVE-2025-13679,CVE-2025-13679 Exploitation,The Tutor LMS – eLearning and online course solution plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability check on the get_order_by_id() function in all versio...,web_logs;system_logs,CWE-862,65
AP-CVE-2026-0699,CVE-2026-0699 Exploitation,A vulnerability was found in code-projects Intern Membership Management System 1.0. This impacts an unknown function of the file /intern/admin/edit_activity.php. Performing a manipulation of the argum...,web_logs;system_logs,CWE-74,47
AP-CVE-2026-0700,CVE-2026-0700 Exploitation,A vulnerability was determined in code-projects Intern Membership Management System 1.0. Affected is an unknown function of the file /intern/admin/check_admin.php. Executing a manipulation of the argu...,web_logs;system_logs,CWE-74,73
AP-CVE-2026-0701,CVE-2026-0701 Exploitation,A vulnerability was identified in code-projects Intern Membership Management System 1.0. Affected by this vulnerability is an unknown functionality of the file /intern/admin/add_admin.php. The manipul...,web_logs;system_logs,CWE-74,47
AP-CVE-2025-12549,CVE-2025-12549 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in magentech Rozy - Flower Shop rozy allows PHP Local File Inclusion.This issue af...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-12550,CVE-2025-12550 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in jwsthemes OchaHouse ochahouse allows PHP Local File Inclusion.This issue affect...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-12551,CVE-2025-12551 Exploitation,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in e-plugins ListingHub listinghub allows Reflected XSS.This issue affects ListingHub: from n/a throu...,web_logs;system_logs,CWE-79,61
AP-CVE-2025-13034,CVE-2025-13034 Exploitation,"When using `CURLOPT_PINNEDPUBLICKEY` option with libcurl or `--pinnedpubkey` with the curl tool,curl should check the public key of the server certificate to verify the peer.  This check was skipped i...",web_logs;system_logs,CWE-295,59
AP-CVE-2025-13504,CVE-2025-13504 Exploitation,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in e-plugins Real Estate Pro real-estate-pro allows Reflected XSS.This issue affects Real Estate Pro:...,web_logs;system_logs,CWE-79,61
AP-CVE-2025-14017,CVE-2025-14017 Exploitation,"When doing multi-threaded LDAPS transfers (LDAP over TLS) with libcurl, changing TLS options in one thread would inadvertently change them globally and therefore possibly also affect other concurrentl...",web_logs;system_logs,TBD,50
AP-CVE-2025-14358,CVE-2025-14358 Exploitation,Missing Authorization vulnerability in sizam REHub Framework rehub-framework allows Accessing Functionality Not Properly Constrained by ACLs.This issue affects REHub Framework: from n/a through <= 19....,web_logs;system_logs,CWE-862,98
AP-CVE-2025-14359,CVE-2025-14359 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in brandexponents Oshine oshin allows PHP Local File Inclusion.This issue affects ...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-14360,CVE-2025-14360 Exploitation,Missing Authorization vulnerability in Kaira Blockons blockons allows Accessing Functionality Not Properly Constrained by ACLs.This issue affects Blockons: from n/a through <= 1.2.15....,web_logs;system_logs,CWE-862,98
AP-CVE-2025-14429,CVE-2025-14429 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in ThemeMove AeroLand aeroland allows PHP Local File Inclusion.This issue affects ...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-14430,CVE-2025-14430 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in ThemeMove Brook - Agency Business Creative brook allows PHP Local File Inclusio...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-14431,CVE-2025-14431 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in THEMELOGI Navian navian allows PHP Local File Inclusion.This issue affects Navi...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-14524,CVE-2025-14524 Exploitation,"When an OAuth2 bearer token is used for an HTTP(S) transfer, and that transfer performs a cross-protocol redirect to a second URL that uses an IMAP, LDAP, POP3 or SMTP scheme, curl might wrongly pass ...",web_logs;system_logs,TBD,53
AP-CVE-2025-14819,CVE-2025-14819 Exploitation,"When doing TLS related transfers with reused easy or multi handles and altering the  `CURLSSLOPT_NO_PARTIALCHAIN` option, libcurl could accidentally reuse a CA store cached in memory for which the par...",web_logs;system_logs,CWE-295,53
AP-CVE-2025-14984,CVE-2025-14984 Exploitation,"The Gutenverse Form plugin for WordPress is vulnerable to Stored Cross-Site Scripting via SVG file upload in all versions up to, and including, 2.3.2. This is due to the plugin's framework component a...",web_logs;system_logs,CWE-79,64
AP-CVE-2025-15079,CVE-2025-15079 Exploitation,"When doing SSH-based transfers using either SCP or SFTP, and setting the known_hosts file, libcurl could still mistakenly accept connecting to hosts *not present* in the specified file if they were ad...",web_logs;system_logs,CWE-297,53
AP-CVE-2025-15224,CVE-2025-15224 Exploitation,"When doing SSH-based transfers using either SCP or SFTP, and asked to do public key authentication, curl would wrongly still ask and authenticate using a locally running SSH agent....",web_logs;system_logs,CWE-287,31
AP-CVE-2025-22509,CVE-2025-22509 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in TMRW-studio Atlas atlas allows PHP Local File Inclusion.This issue affects Atla...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-22707,CVE-2025-22707 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in ThemeMove Moody tm-moody allows PHP Local File Inclusion.This issue affects Moo...,web_logs;system_logs,CWE-98,98
AP-CVE-2025-22708,CVE-2025-22708 Exploitation,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in ThemeMove Mitech mitech allows PHP Local File Inclusion.This issue affects Mite...,web_logs;system_logs,CWE-98,98
